"CNPJ_Companhia","Data_Referencia","Versao","ID_Documento","Data_Inicio_Exercicio_Social","Data_Fim_Exercicio_Social","Total_Remuneracao","Orgao_Administracao","Numero_Membros","Total_Remuneracao_Orgao","Numero_Membros_Remunerados","Salario","Beneficios_Diretos_Indiretos","Participacoes_Comites","Outros_Valores_Fixos","Descricao_Outros_Remuneracoes_Fixas","Bonus","Participacao_Resultados","Participacao_Reunioes","Outros_Valores_Variaveis","Comissoes","Descricao_Outros_Remuneracoes_Variaveis","Pos_emprego","Cessacao_Cargo","Baseada_Acoes","Observacao"
"19.796.586/0001-70","2021-01-01",4,109113,"2018-01-01","2018-12-31",97200,"Conselho de Administração",0,0,0,0,0,0,0,"0,00",0,0,0,0,0,"0,00",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°01/2021 o número de membros do Conselho de Administração foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"19.796.586/0001-70","2021-01-01",4,109113,"2018-01-01","2018-12-31",97200,"Diretoria Estatutária",2,97200,2,97200,0,0,0,"0,00",0,0,0,0,0,"0,00",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°01/2021 o número de membros da Diretoria Estatutária foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"19.796.586/0001-70","2021-01-01",4,109113,"2018-01-01","2018-12-31",97200,"Conselho Fiscal",0,0,0,0,0,0,0,"0,00",0,0,0,0,0,"0,00",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°01/2021 o número de membros do Conselho Fiscal foi apurado de acordo com a média anual do número de membros de referido órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"19.853.511/0001-84","2021-01-01",5,110327,"2021-01-01","2021-12-31",42706024.38,"Conselho de Administração",2,1020000,2,816000,0,0,204000,"Encargos (INSS)",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°01/2021 o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"19.853.511/0001-84","2021-01-01",5,110327,"2021-01-01","2021-12-31",42706024.38,"Diretoria Estatutária",10,41146024.38,10,13621743.66,167480.56,0,3543637.66,"",18978730.14,0,0,4834432.36,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°01/2021 (i) o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração.Os membros da Diretoria serão remunerados pela Notre Dame Intermédica Saúde S.A., controlada da Companhia. Para mais informações, ver item 13.16 deste Formulário de Referência."
"19.853.511/0001-84","2021-01-01",5,110327,"2021-01-01","2021-12-31",42706024.38,"Conselho Fiscal",6,540000,6,432000,0,0,108000,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°01/2021 o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"19.853.511/0001-84","2021-01-01",5,110327,"2020-01-01","2020-12-31",35045258.14,"Conselho de Administração",2,1100000,2,816000,0,40000,204000,"Encargos (INSS)",0,0,40000,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"19.853.511/0001-84","2021-01-01",5,110327,"2020-01-01","2020-12-31",35045258.14,"Diretoria Estatutária",10,33630258.14,10,13419580.81,141932.68,0,3493096.95,"",13212651.59,0,0,3362996.11,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 (i) o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração.Os membros da Diretoria serão remunerados pela Notre Dame Intermédica Saúde S.A., controlada da Companhia. Para mais informações, ver item 13.16 deste Formulário de Referência."
"19.853.511/0001-84","2021-01-01",5,110327,"2020-01-01","2020-12-31",35045258.14,"Conselho Fiscal",3.5,315000,3.5,252000,0,0,63000,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"19.853.511/0001-84","2021-01-01",5,110327,"2019-01-01","2019-12-31",1410912,"Conselho de Administração",6,1410912,2.92,1023600,0,89200,261090,"Encargos (INSS)",0,0,37022,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"19.853.511/0001-84","2021-01-01",5,110327,"2019-01-01","2019-12-31",1410912,"Diretoria Estatutária",10,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 (i) o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração. Os membros da Diretoria foram remunerados pela Notre Dame Intermédica Saúde S.A., controlada da Companhia. Para mais informações, ver item 13.16 deste Formulário de Referência."
"19.853.511/0001-84","2021-01-01",5,110327,"2019-01-01","2019-12-31",1410912,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"19.853.511/0001-84","2021-01-01",5,110327,"2018-01-01","2018-12-31",1948490,"Conselho de Administração",6,1948490,3,1455600,0,89200,369090,"Encargos (INSS)",0,0,34600,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"19.853.511/0001-84","2021-01-01",5,110327,"2018-01-01","2018-12-31",1948490,"Diretoria Estatutária",10,0,10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 (i) o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração.Os membros da Diretoria foram remunerados pela Notre Dame Intermédica Saúde S.A., controlada da Companhia. Para mais informações, ver item 13.16 deste Formulário de Referência."
"19.853.511/0001-84","2021-01-01",5,110327,"2018-01-01","2018-12-31",1948490,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/N°02/2020 o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais, e (ii) os valores registrados na rubrica outros se referem aos encargos incidentes sobre a remuneração."
"20.247.322/0001-47","2021-01-01",9,108588,"2021-01-01","2021-12-31",13515478.66,"Conselho de Administração",5,720000,3,720000,0,0,0,"",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2021-01-01","2021-12-31",13515478.66,"Diretoria Estatutária",3.08,12795478.66,3.08,3415700.14,133808.04,0,0,"",0,4878161.94,0,0,0,"",0,0,4367808.54,"O número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2021-01-01","2021-12-31",13515478.66,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2020-01-01","2020-12-31",9680199.35,"Conselho de Administração",5.17,624000,2.67,520000,0,0,104000,"Outros: refere-se ao INSS",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2020-01-01","2020-12-31",9680199.35,"Diretoria Estatutária",3.92,9056199.35,3.92,3796138.13,166359.21,0,539041.05,"Outros: refere-se ao INSS",667058,3887602.96,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2020-01-01","2020-12-31",9680199.35,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2019-01-01","2019-12-31",8651998.13,"Conselho de Administração",4.58,162706.23,2.67,80000,0,0,16000,"Outros: refere-se ao INSS",66706.23,0,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2019-01-01","2019-12-31",8651998.13,"Diretoria Estatutária",3.17,8489291.9,3.17,3850737.01,180081.26,0,362907.94,"Outros: refere-se ao INSS",0,4095565.69,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2019-01-01","2019-12-31",8651998.13,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2018-01-01","2018-12-31",5865079.26,"Conselho de Administração",5,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIOCIRCULAR/CVM/SEP/Nº 01/2017, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2018-01-01","2018-12-31",5865079.26,"Diretoria Estatutária",5,5865079.26,5,4401301.43,285856.44,0,0,"",0,1177921.39,0,0,0,"",0,0,0,"O número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.247.322/0001-47","2021-01-01",9,108588,"2018-01-01","2018-12-31",5865079.26,"Conselho Fiscal",0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIOCIRCULAR/CVM/SEP/Nº 01/2017, o número de membros do Conselho de Administração, da Diretoria Estatutária e do Conselho Fiscal (letra b) foram apurados de acordo com a média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais."
"20.258.278/0001-70","2021-01-01",3,108254,"2021-01-01","2021-01-01",5000171.76,"Conselho de Administração",6,1822495.1,6,1518745.92,0,0,303749.18,"Encargos (INSS)",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/Nº02/2021, o número de membros total e o número de membros remunerados do Conselho de Administração e da Diretoria Estatutária (letras b e c, respectivamente) foram apurados de acordo com a média anual do número de membros e do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais."
"20.258.278/0001-70","2021-01-01",3,108254,"2021-01-01","2021-01-01",5000171.76,"Diretoria Estatutária",2,2770731.61,2,1289333.88,176029.68,0,480451.29,"Encargos (INSS)",0,597189,0,0,0,"",60117.06,0,167610.7,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/Nº02/2021, o número de membros total e o número de membros remunerados do Conselho de Administração e da Diretoria Estatutária (letras b e c, respectivamente) foram apurados de acordo com a média anual do número de membros e do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais."
"20.258.278/0001-70","2021-01-01",3,108254,"2021-01-01","2021-01-01",5000171.76,"Conselho Fiscal",3,406945.05,3,339120.87,0,0,67824.18,"Encargos (INSS)",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/Nº02/2021, o número de membros total e o número de membros remunerados do Conselho de Administração e da Diretoria Estatutária (letras b e c, respectivamente) foram apurados de acordo com a média anual do número de membros e do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais."
"20.258.278/0001-70","2021-01-01",3,108254,"2020-01-01","2020-12-31",3884199.87,"Conselho de Administração",6,1815337.6,5.42,1512781.33,0,0,302556.27,"Encargos (INSS)",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/Nº02/2021, o número de membros total e o número de membros remunerados do Conselho de Administração e da Diretoria Estatutária (letras b e c, respectivamente) foram apurados de acordo com a média anual do número de membros e do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais."
"20.258.278/0001-70","2021-01-01",3,108254,"2020-01-01","2020-12-31",3884199.87,"Diretoria Estatutária",2,1679592.39,2,1083351.63,83644.15,0,315332.52,"Encargos (INSS)",99531.5,0,0,0,0,"",47174.59,0,50558,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/Nº02/2021, o número de membros total e o número de membros remunerados do Conselho de Administração e da Diretoria Estatutária (letras b e c, respectivamente) foram apurados de acordo com a média anual do número de membros e do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais."
"20.258.278/0001-70","2021-01-01",3,108254,"2020-01-01","2020-12-31",3884199.87,"Conselho Fiscal",3,389269.88,3,324391.56,0,0,64878.32,"Encargos (INSS)",0,0,0,0,0,"",0,0,0,"Conforme disposto no OFÍCIO-CIRCULAR/CVM/SEP/Nº02/2021, o número de membros total e o número de membros remunerados do Conselho de Administração e da Diretoria Estatutária (letras b e c, respectivamente) foram apurados de acordo com a média anual do número de membros e do número de membros remunerados de cada órgão apurado mensalmente, com duas casas decimais."
