"CNPJ_CIA","DT_REFER","VERSAO","DENOM_CIA","CD_CVM","CATEG_DOC","ID_DOC","DT_RECEB","LINK_DOC"
"24.921.465/0001-43","2021-01-01",1,"BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.",26204,"FRE NOVO",107075,"2021-07-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107075"
"24.921.465/0001-43","2021-01-01",2,"BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.",26204,"FRE NOVO",108779,"2021-09-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108779"
"24.921.465/0001-43","2021-01-01",3,"BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.",26204,"FRE NOVO",110330,"2021-11-18","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110330"
"24.962.466/0001-36","2021-01-01",1,"RUMO MALHA NORTE S.A.",15300,"FRE NOVO",105682,"2021-06-01","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105682"
"24.990.777/0001-09","2021-01-01",1,"GRUPO MATEUS S.A.",25186,"FRE NOVO",105500,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105500"
"24.990.777/0001-09","2021-01-01",2,"GRUPO MATEUS S.A.",25186,"FRE NOVO",106285,"2021-07-02","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106285"
"24.990.777/0001-09","2021-01-01",3,"GRUPO MATEUS S.A.",25186,"FRE NOVO",108253,"2021-08-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108253"
"25.005.683/0001-09","2021-01-01",1,"VERT COMPANHIA SECURITIZADORA",23990,"FRE NOVO",104853,"2021-05-26","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104853"
"25.005.683/0001-09","2021-01-01",2,"VERT COMPANHIA SECURITIZADORA",23990,"FRE NOVO",106528,"2021-07-19","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106528"
"25.005.683/0001-09","2021-01-01",3,"VERT COMPANHIA SECURITIZADORA",23990,"FRE NOVO",107222,"2021-08-03","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107222"
"25.005.683/0001-09","2021-01-01",4,"VERT COMPANHIA SECURITIZADORA",23990,"FRE NOVO",108349,"2021-08-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108349"
"25.005.683/0001-09","2021-01-01",5,"VERT COMPANHIA SECURITIZADORA",23990,"FRE NOVO",108594,"2021-09-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108594"
"25.089.509/0001-83","2021-01-01",1,"COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS",23809,"FRE NOVO",105380,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105380"
"25.089.509/0001-83","2021-01-01",2,"COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS",23809,"FRE NOVO",107234,"2021-08-03","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107234"
"25.089.509/0001-83","2021-01-01",3,"COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS",23809,"FRE NOVO",110185,"2021-11-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110185"
"25.249.439/0001-83","2021-01-01",1,"HOSPITAL CARE CALEDONIA S.A.",25771,"FRE NOVO",100237,"2021-04-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=100237"
"25.249.439/0001-83","2021-01-01",2,"HOSPITAL CARE CALEDONIA S.A.",25771,"FRE NOVO",103214,"2021-04-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=103214"
"25.249.439/0001-83","2021-01-01",3,"HOSPITAL CARE CALEDONIA S.A.",25771,"FRE NOVO",106748,"2021-07-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106748"
"25.249.439/0001-83","2021-01-01",4,"HOSPITAL CARE CALEDONIA S.A.",25771,"FRE NOVO",107290,"2021-08-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107290"
"25.249.439/0001-83","2021-01-01",5,"HOSPITAL CARE CALEDONIA S.A.",25771,"FRE NOVO",108190,"2021-08-20","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108190"
"25.369.840/0001-57","2021-01-01",1,"COMERC PARTICIPAÇÕES S.A.",26280,"FRE NOVO",107934,"2021-08-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107934"
"25.369.840/0001-57","2021-01-01",2,"COMERC PARTICIPAÇÕES S.A.",26280,"FRE NOVO",109041,"2021-10-15","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109041"
"25.369.840/0001-57","2021-01-01",3,"COMERC PARTICIPAÇÕES S.A.",26280,"FRE NOVO",109147,"2021-10-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109147"
"25.369.840/0001-57","2021-01-01",4,"COMERC PARTICIPAÇÕES S.A.",26280,"FRE NOVO",109497,"2021-11-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109497"
"25.369.840/0001-57","2021-01-01",5,"COMERC PARTICIPAÇÕES S.A.",26280,"FRE NOVO",109521,"2021-11-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109521"
"25.369.840/0001-57","2021-01-01",6,"COMERC PARTICIPAÇÕES S.A.",26280,"FRE NOVO",110427,"2021-11-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110427"
"26.345.998/0001-50","2021-01-01",1,"TC TRADERS CLUB S.A.",26077,"FRE NOVO",104629,"2021-07-21","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104629"
"26.345.998/0001-50","2021-01-01",2,"TC TRADERS CLUB S.A.",26077,"FRE NOVO",106712,"2021-07-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106712"
"26.345.998/0001-50","2021-01-01",3,"TC TRADERS CLUB S.A.",26077,"FRE NOVO",107272,"2021-08-04","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107272"
"26.345.998/0001-50","2021-01-01",4,"TC TRADERS CLUB S.A.",26077,"FRE NOVO",108243,"2021-08-24","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108243"
"26.345.998/0001-50","2021-01-01",5,"TC TRADERS CLUB S.A.",26077,"FRE NOVO",108557,"2021-09-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108557"
"26.345.998/0001-50","2021-01-01",6,"TC TRADERS CLUB S.A.",26077,"FRE NOVO",109351,"2021-11-01","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109351"
"26.345.998/0001-50","2021-01-01",7,"TC TRADERS CLUB S.A.",26077,"FRE NOVO",110501,"2021-11-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110501"
"26.462.693/0001-28","2021-01-01",1,"LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.",25062,"FRE NOVO",105345,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105345"
"26.462.693/0001-28","2021-01-01",2,"LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.",25062,"FRE NOVO",105864,"2021-06-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105864"
"26.462.693/0001-28","2021-01-01",3,"LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.",25062,"FRE NOVO",107253,"2021-08-04","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107253"
"26.462.693/0001-28","2021-01-01",4,"LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.",25062,"FRE NOVO",108373,"2021-08-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108373"
"26.462.693/0001-28","2021-01-01",5,"LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.",25062,"FRE NOVO",109003,"2021-10-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109003"
"26.462.693/0001-28","2021-01-01",6,"LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.",25062,"FRE NOVO",109126,"2021-10-21","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109126"
"26.462.693/0001-28","2021-01-01",7,"LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.",25062,"FRE NOVO",110611,"2021-12-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110611"
"26.609.050/0001-64","2021-01-01",1,"TRAVESSIA SECURITIZADORA S.A.",24082,"FRE NOVO",105181,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105181"
"26.659.061/0001-59","2021-01-01",1,"MPM CORPÓREOS S.A.",25445,"FRE NOVO",105135,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105135"
"26.659.061/0001-59","2021-01-01",2,"MPM CORPÓREOS S.A.",25445,"FRE NOVO",106178,"2021-06-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106178"
"26.659.061/0001-59","2021-01-01",3,"MPM CORPÓREOS S.A.",25445,"FRE NOVO",108141,"2021-08-18","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108141"
"26.659.061/0001-59","2021-01-01",4,"MPM CORPÓREOS S.A.",25445,"FRE NOVO",108331,"2021-08-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108331"
"26.659.061/0001-59","2021-01-01",5,"MPM CORPÓREOS S.A.",25445,"FRE NOVO",108556,"2021-09-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108556"
"26.659.061/0001-59","2021-01-01",6,"MPM CORPÓREOS S.A.",25445,"FRE NOVO",110681,"2021-12-10","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110681"
"26.659.061/0001-59","2021-01-01",7,"MPM CORPÓREOS S.A.",25445,"FRE NOVO",110741,"2021-12-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110741"
"26.664.057/0001-89","2021-01-01",1,"ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.",24341,"FRE NOVO",104830,"2021-05-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104830"
"26.664.057/0001-89","2021-01-01",2,"ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.",24341,"FRE NOVO",108335,"2021-08-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108335"
"26.664.057/0001-89","2021-01-01",3,"ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.",24341,"FRE NOVO",108781,"2021-09-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108781"
"26.735.020/0001-02","2021-01-01",1,"FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.",25488,"FRE NOVO",105401,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105401"
"26.735.020/0001-02","2021-01-01",2,"FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.",25488,"FRE NOVO",106066,"2021-06-21","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106066"
"26.735.020/0001-02","2021-01-01",3,"FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.",25488,"FRE NOVO",106945,"2021-07-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106945"
"26.735.020/0001-02","2021-01-01",4,"FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.",25488,"FRE NOVO",107601,"2021-08-12","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107601"
"26.735.020/0001-02","2021-01-01",5,"FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.",25488,"FRE NOVO",108260,"2021-08-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108260"
"26.735.020/0001-02","2021-01-01",6,"FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.",25488,"FRE NOVO",108633,"2021-09-16","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108633"
"26.735.020/0001-02","2021-01-01",7,"FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.",25488,"FRE NOVO",108720,"2021-09-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108720"
"26.735.020/0001-02","2021-01-01",8,"FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.",25488,"FRE NOVO",109162,"2021-10-25","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109162"
"26.735.020/0001-02","2021-01-01",9,"FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A.",25488,"FRE NOVO",109324,"2021-10-29","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109324"
"26.845.702/0001-60","2021-01-01",1,"EQUATORIAL TRANSMISSORA 7 SPE S.A.",24457,"FRE NOVO",105604,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105604"
"27.093.558/0001-15","2021-01-01",1,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.",22012,"FRE NOVO",105096,"2021-05-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105096"
"27.093.558/0001-15","2021-01-01",2,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.",22012,"FRE NOVO",106702,"2021-07-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106702"
"27.093.558/0001-15","2021-01-01",3,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.",22012,"FRE NOVO",108618,"2021-09-15","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108618"
"27.093.558/0001-15","2021-01-01",4,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.",22012,"FRE NOVO",110418,"2021-11-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110418"
"27.137.879/0001-74","2021-01-01",1,"CIA SEC CRED FIN CARTÕES CONSIG BMG",24147,"FRE NOVO",104887,"2021-05-26","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104887"
"27.157.474/0001-06","2021-01-01",1,"ÁGUAS DE TERESINA SANEAMENTO SPE S.A.",25615,"FRE NOVO",104915,"2021-05-27","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=104915"
"27.157.474/0001-06","2021-01-01",2,"ÁGUAS DE TERESINA SANEAMENTO SPE S.A.",25615,"FRE NOVO",106385,"2021-07-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106385"
"27.956.690/0001-03","2021-01-01",1,"TOKE INVEST SECURITIZADORA S.A",24333,"FRE NOVO",105019,"2021-05-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105019"
"27.956.690/0001-03","2021-01-01",2,"TOKE INVEST SECURITIZADORA S.A",24333,"FRE NOVO",108352,"2021-08-30","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108352"
"27.956.690/0001-03","2021-01-01",3,"TOKE INVEST SECURITIZADORA S.A",24333,"FRE NOVO",108507,"2021-09-08","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108507"
"27.967.244/0001-02","2021-01-01",1,"EQUATORIAL TRANSMISSORA 8 SPE S.A.",24481,"FRE NOVO",105610,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105610"
"28.019.100/0001-89","2021-01-01",1,"VIAPAULISTA S.A.",25607,"FRE NOVO",105218,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105218"
"28.019.100/0001-89","2021-01-01",2,"VIAPAULISTA S.A.",25607,"FRE NOVO",108898,"2021-10-05","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108898"
"28.127.603/0001-78","2021-01-01",1,"BANESTES S.A. - BCO EST ESPIRITO SANTO",1155,"FRE NOVO",105205,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105205"
"28.127.603/0001-78","2021-01-01",2,"BANESTES S.A. - BCO EST ESPIRITO SANTO",1155,"FRE NOVO",107496,"2021-08-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107496"
"28.127.603/0001-78","2021-01-01",3,"BANESTES S.A. - BCO EST ESPIRITO SANTO",1155,"FRE NOVO",108403,"2021-09-01","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108403"
"28.127.603/0001-78","2021-01-01",4,"BANESTES S.A. - BCO EST ESPIRITO SANTO",1155,"FRE NOVO",108599,"2021-09-14","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108599"
"28.127.603/0001-78","2021-01-01",5,"BANESTES S.A. - BCO EST ESPIRITO SANTO",1155,"FRE NOVO",108614,"2021-09-15","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108614"
"28.127.603/0001-78","2021-01-01",6,"BANESTES S.A. - BCO EST ESPIRITO SANTO",1155,"FRE NOVO",108920,"2021-10-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108920"
"28.127.603/0001-78","2021-01-01",8,"BANESTES S.A. - BCO EST ESPIRITO SANTO",1155,"FRE NOVO",109309,"2021-10-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109309"
"28.152.650/0001-71","2021-01-01",1,"EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.",15342,"FRE NOVO",105247,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105247"
"28.152.650/0001-71","2021-01-01",2,"EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.",15342,"FRE NOVO",105892,"2021-06-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105892"
"28.152.650/0001-71","2021-01-01",3,"EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.",15342,"FRE NOVO",107492,"2021-08-11","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107492"
"28.152.650/0001-71","2021-01-01",4,"EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.",15342,"FRE NOVO",109038,"2021-10-15","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109038"
"28.152.650/0001-71","2021-01-01",5,"EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.",15342,"FRE NOVO",110932,"2021-12-23","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110932"
"28.195.667/0001-06","2021-01-01",1,"BCO ABC BRASIL S.A.",20958,"FRE NOVO",105032,"2021-05-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105032"
"28.195.667/0001-06","2021-01-01",2,"BCO ABC BRASIL S.A.",20958,"FRE NOVO",106308,"2021-07-06","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106308"
"28.195.667/0001-06","2021-01-01",3,"BCO ABC BRASIL S.A.",20958,"FRE NOVO",106564,"2021-07-20","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106564"
"28.195.667/0001-06","2021-01-01",4,"BCO ABC BRASIL S.A.",20958,"FRE NOVO",107367,"2021-08-09","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=107367"
"28.195.667/0001-06","2021-01-01",5,"BCO ABC BRASIL S.A.",20958,"FRE NOVO",108972,"2021-10-07","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=108972"
"28.201.130/0001-01","2021-01-01",1,"ENERGISA TRANSMISSÃO DE ENERGIA S/A",24589,"FRE NOVO",105616,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105616"
"28.201.130/0001-01","2021-01-01",2,"ENERGISA TRANSMISSÃO DE ENERGIA S/A",24589,"FRE NOVO",106037,"2021-06-18","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=106037"
"28.201.130/0001-01","2021-01-01",3,"ENERGISA TRANSMISSÃO DE ENERGIA S/A",24589,"FRE NOVO",110913,"2021-12-22","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=110913"
"28.442.718/0001-57","2021-01-01",1,"RIOLOAN 2 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS",24368,"FRE NOVO",105480,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105480"
"28.925.264/0001-75","2021-01-01",1,"COMPANHIA ENERGÉTICA JAGUARA",24422,"FRE NOVO",105234,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105234"
"28.925.264/0001-75","2021-01-01",2,"COMPANHIA ENERGÉTICA JAGUARA",24422,"FRE NOVO",109269,"2021-10-28","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=109269"
"28.942.127/0001-49","2021-01-01",1,"COMPANHIA ENERGÉTICA MIRANDA",24430,"FRE NOVO",105236,"2021-05-31","http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=105236"
